measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Viet Nam,Both,All ages,Acute hepatitis,Number,2017,393.11573038408255,521.8757891000574,295.5824031105675
Deaths,China,Both,All ages,Measles,Number,2017,5.10308564537254,7.495985585260859,3.3694000522355276
Deaths,China,Both,All ages,Malaria,Number,2017,0.0,0.0,0.0
Deaths,China,Both,All ages,Asthma,Number,2017,25849.13806648486,30492.494502082336,21819.00772469878
Deaths,China,Both,All ages,Acute hepatitis,Number,2017,3692.8932551912467,4498.4344306013245,3095.598339984711
Deaths,Bangladesh,Both,All ages,Tuberculosis,Number,2018,31341.614148097902,38018.92901304183,25222.57018283301
Deaths,China,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
Deaths,Viet Nam,Both,All ages,Diabetes mellitus,Number,2017,27417.985208248414,32115.555511270744,22806.615436156284
Deaths,Bangladesh,Both,All ages,Stroke,Number,2018,163157.42956447383,196484.88174029387,136526.8496552277
Deaths,Bangladesh,Both,All ages,Rheumatoid arthritis,Number,2018,663.3296058570505,1026.1508432237729,435.04798954103387
Deaths,Bangladesh,Both,All ages,Measles,Number,2018,308.7289021296562,695.2826578343922,96.4537171982973
Deaths,Bangladesh,Both,All ages,Malaria,Number,2018,1304.2202241101015,3298.3810566785714,244.86361437251094
Deaths,Bangladesh,Both,All ages,Asthma,Number,2018,12634.53660898943,19669.302607189653,8010.75957259619
Deaths,Congo,Both,All ages,Tuberculosis,Number,2021,1909.6646031753592,2838.8793257160246,1172.663643567063
Deaths,Congo,Both,All ages,Tuberculosis,Number,2017,1955.3784640649574,2800.893160156944,1247.5071270821036
Deaths,China,Both,All ages,Diabetes mellitus,Number,2017,160005.0107832836,183818.45200966115,139397.0930065312
Deaths,Bangladesh,Both,All ages,Measles,Number,2019,450.50716911472557,1149.6690722659414,125.7115010657612
Deaths,Bangladesh,Both,All ages,Malaria,Number,2019,1564.567045175016,3088.3517816911713,374.21851298646686
Deaths,Nigeria,Both,All ages,Malaria,Number,2018,207317.80075756615,420791.02600352507,74549.37155972364
Deaths,China,Both,All ages,COVID-19,Number,2021,1062.850741377424,4023.525735589782,85.43020874765091
Deaths,China,Both,All ages,Tuberculosis,Number,2017,42120.41343814894,50668.64240126421,35300.702164238864
Deaths,China,Both,All ages,Rheumatoid arthritis,Number,2017,9334.464194389348,11253.292159675842,6880.087227704238
Deaths,Congo,Both,All ages,Acute hepatitis,Number,2017,40.18328177282669,74.14132900517568,16.46895569262757
Deaths,Congo,Both,All ages,Measles,Number,2021,22.628177505215955,40.86630420449741,10.58817086688623
Deaths,Congo,Both,All ages,Malaria,Number,2021,2439.276171645046,4789.946423448607,893.2947750895945
Deaths,Ethiopia,Both,All ages,Acute hepatitis,Number,2018,2953.1325509355775,3800.621161222264,2158.02265727899
Deaths,Bangladesh,Both,All ages,Acute hepatitis,Number,2018,3337.929780923088,4303.045245235645,2571.6717546424734
Deaths,Ethiopia,Both,All ages,Acute hepatitis,Number,2019,2939.867004382866,3856.0998524317356,2183.033150994478
Deaths,Bangladesh,Both,All ages,Diabetes mellitus,Number,2018,35134.327286817614,41457.48223700605,28802.410503621904
Deaths,Congo,Both,All ages,Rheumatoid arthritis,Number,2021,0.9432601217453053,11.024335173282083,0.2730791181037515
Deaths,China,Both,All ages,Rheumatoid arthritis,Number,2021,10279.107605425832,12614.824910487203,7411.4480155577285
Deaths,Bangladesh,Both,All ages,Acute hepatitis,Number,2019,3275.4672671184444,4339.249442006491,2485.90426379908
Deaths,Congo,Both,All ages,Stroke,Number,2017,2710.6649768334446,3366.765789147802,2098.9136128688665
Deaths,China,Both,All ages,Stroke,Number,2017,2347926.9858386302,2685497.790433255,2058003.1333735664
Deaths,Japan,Both,All ages,Tuberculosis,Number,2018,3893.8237437351027,4325.583261415693,3101.502489048864
Deaths,Japan,Both,All ages,Stroke,Number,2018,140269.5014389285,156352.8262231906,110987.36783674337
Deaths,Bangladesh,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
Deaths,Congo,Both,All ages,Asthma,Number,2021,304.66619869451574,462.41619952872674,207.38931659947946
Deaths,Congo,Both,All ages,Stroke,Number,2021,2961.276291376216,3694.2400428212386,2257.659686510897
Deaths,Bangladesh,Both,All ages,Tuberculosis,Number,2019,30669.006790518775,37659.41806207534,24417.3209086812
Deaths,Viet Nam,Both,All ages,Acute hepatitis,Number,2018,374.8666318063351,498.55105434805637,274.04225768624786
Deaths,China,Both,All ages,Acute hepatitis,Number,2021,3017.822212611877,3957.8154961985438,2353.6006928132256
Deaths,Bangladesh,Both,All ages,Diabetes mellitus,Number,2019,37080.89487344521,43881.307172258494,30320.93026493996
Deaths,Congo,Both,All ages,Acute hepatitis,Number,2021,36.28888496471717,66.85963409663432,15.222794253502263
Deaths,Ethiopia,Both,All ages,Tuberculosis,Number,2019,30943.30097000699,36207.42543643799,26843.513372945035
Deaths,Ethiopia,Both,All ages,Measles,Number,2019,1997.2527452795487,4792.389207445949,604.3820154143762
Deaths,Bangladesh,Both,All ages,Stroke,Number,2019,168215.3744666343,204000.85119228667,139939.996590275
Deaths,Bangladesh,Both,All ages,Rheumatoid arthritis,Number,2019,692.4547443079547,1071.1051690464,446.19696474253914
Deaths,Ethiopia,Both,All ages,Stroke,Number,2019,29109.46613511695,34280.11540575533,23855.371165227036
Deaths,Ethiopia,Both,All ages,Asthma,Number,2019,3041.1604259955543,4151.841535542342,2314.00045265822
Deaths,Bangladesh,Both,All ages,Asthma,Number,2019,12764.609294136937,19749.318494463714,8171.285296488432
Deaths,Ethiopia,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
Deaths,Congo,Both,All ages,COVID-19,Number,2021,5473.418327921127,7037.3215023229495,3835.924258780458
Deaths,Viet Nam,Both,All ages,Diabetes mellitus,Number,2018,28431.40455542247,33600.85633912137,23323.637192113874
Deaths,Egypt,Both,All ages,Diabetes mellitus,Number,2017,24687.95491401714,26964.25534706659,22654.118161542257
Deaths,Ethiopia,Both,All ages,Diabetes mellitus,Number,2019,13691.992768942879,15690.481170056324,11930.169920282522
Deaths,Ethiopia,Both,All ages,Diabetes mellitus,Number,2018,13092.742473493416,14892.902157487812,11468.7170978734
Deaths,Ethiopia,Both,All ages,Tuberculosis,Number,2018,31576.664165456932,36417.871772845414,27405.329845121927
Deaths,China,Both,All ages,Acute hepatitis,Number,2018,3459.310959876416,4234.450449143019,2814.6402775031315
Deaths,Viet Nam,Both,All ages,Acute hepatitis,Number,2019,355.2888629016647,474.69032152248735,262.2993279810315
Deaths,Egypt,Both,All ages,Tuberculosis,Number,2021,873.8361908807948,1093.5270663752967,696.9522949935372
Deaths,Congo,Both,All ages,Diabetes mellitus,Number,2017,1284.757584849489,1612.6880659118442,995.4864936416343
Deaths,Japan,Both,All ages,Acute hepatitis,Number,2018,71.86771141272611,78.50461065153,62.92142549903686
Deaths,Nigeria,Both,All ages,Malaria,Number,2019,214322.29766897758,449137.46893963736,70592.46089381636
Deaths,India,Both,All ages,Measles,Number,2018,14417.512567577092,31442.99189803026,4827.276559087318
Deaths,India,Both,All ages,Malaria,Number,2018,19510.562433760253,48632.55573535622,6130.243048359081
Deaths,India,Both,All ages,Measles,Number,2019,5722.047159180927,12847.481335478235,1760.0457240208088
Deaths,India,Both,All ages,Malaria,Number,2019,13272.379069711666,20042.144859235537,9328.281538743908
Deaths,Egypt,Both,All ages,Stroke,Number,2021,73354.8758613013,88761.26393137878,60170.797302395345
Deaths,India,Both,All ages,Asthma,Number,2019,208240.96419357535,318706.5241904113,146407.79982331482
Deaths,Bangladesh,Both,All ages,Acute hepatitis,Number,2017,3380.1279023859456,4323.258088440424,2626.192029950531
Deaths,Ethiopia,Both,All ages,Rheumatoid arthritis,Number,2018,7.360075930104804,72.19283568852134,2.3247196800077106
Deaths,Congo,Both,All ages,Rheumatoid arthritis,Number,2017,0.8919292673844647,10.540214212939523,0.26082981893408225
Deaths,India,Both,All ages,Acute hepatitis,Number,2018,35156.61119748858,46449.92601546113,27126.127905656856
Deaths,India,Both,All ages,Asthma,Number,2018,207188.22841388886,310541.08631296625,145981.63348662283
Deaths,Egypt,Both,All ages,Rheumatoid arthritis,Number,2021,38.20461536201977,48.98346840728631,28.761786652935
Deaths,Japan,Both,All ages,Acute hepatitis,Number,2019,68.19904277148436,74.95861382282136,59.328436802593785
Deaths,Congo,Both,All ages,Diabetes mellitus,Number,2021,1472.4956895805262,1883.7024155394924,1155.5950125513536
Deaths,China,Both,All ages,Diabetes mellitus,Number,2021,178475.7292313596,211654.89360427114,147957.14164978496
Deaths,Viet Nam,Both,All ages,Diabetes mellitus,Number,2019,29442.10728681553,35250.41467644995,23928.335321503448
Deaths,Ethiopia,Both,All ages,Malaria,Number,2018,5036.623649663006,13458.791962730282,1020.5084224980586
Deaths,China,Both,All ages,Diabetes mellitus,Number,2018,163818.41522611407,191156.80974294117,140407.6056509911
Deaths,India,Both,All ages,Diabetes mellitus,Number,2018,303291.27266564337,326705.6101292396,279438.9110312215
Deaths,India,Both,All ages,Acute hepatitis,Number,2019,32379.94802734913,45282.382281075945,24099.251960385795
Deaths,India,Both,All ages,Tuberculosis,Number,2019,412774.2813029866,499185.868267577,361787.76172112394
Deaths,Ethiopia,Both,All ages,Measles,Number,2018,1770.2157511170255,4229.754837789173,522.4024653139178
Deaths,Bangladesh,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
Deaths,India,Both,All ages,Tuberculosis,Number,2018,423213.4596997043,499187.8023136096,375108.19820983044
Deaths,Japan,Both,All ages,Diabetes mellitus,Number,2019,9873.705897441887,10831.482756406618,8107.968496490386
Deaths,India,Both,All ages,Rheumatoid arthritis,Number,2018,7448.178568474104,11301.238233483387,5545.760055223607
Deaths,Japan,Both,All ages,Diabetes mellitus,Number,2018,9656.264851347998,10593.376376639073,7968.642651777448
Deaths,Indonesia,Both,All ages,Measles,Number,2017,3358.153452856616,7701.910405608262,1122.8595493285698
Deaths,Indonesia,Both,All ages,Malaria,Number,2017,1440.1146942444068,4870.958758231625,184.27840167151993
Deaths,India,Both,All ages,Diabetes mellitus,Number,2019,321544.44141428825,353749.4523013775,291028.0672300962
Deaths,Congo,Both,All ages,Measles,Number,2017,113.89200355651512,254.04520542354481,35.946811453712456
Deaths,Congo,Both,All ages,Malaria,Number,2017,2414.6836493544943,5484.901532474912,742.2369931381304
Deaths,Japan,Both,All ages,Measles,Number,2018,0.4731928122241613,0.5579730759944592,0.36542716473082765
Deaths,Japan,Both,All ages,Malaria,Number,2018,0.0,0.0,0.0
Deaths,Congo,Both,All ages,Asthma,Number,2017,298.3015989831506,474.55164875738996,197.4719862494956
Deaths,Ethiopia,Both,All ages,Malaria,Number,2019,3947.854858819555,7925.387845041961,1427.204955753259
Deaths,Japan,Both,All ages,Asthma,Number,2018,1775.494877556672,2000.207838342701,1363.115049076545
Deaths,Indonesia,Both,All ages,Measles,Number,2021,218.75471953930847,385.1980169525619,110.65069745266521
Deaths,Indonesia,Both,All ages,Malaria,Number,2021,1312.06764237564,5995.150612176331,104.81222546334915
Deaths,Ethiopia,Both,All ages,Stroke,Number,2018,28321.69481981473,33068.079547417365,23417.806399310353
Deaths,Nigeria,Both,All ages,Malaria,Number,2017,197699.4352865155,412832.3897648814,63713.32138236466
Deaths,Egypt,Both,All ages,Diabetes mellitus,Number,2021,27706.253717338037,33419.88765262734,22638.326016113537
Deaths,Pakistan,Both,All ages,Malaria,Number,2018,7458.67367328704,15325.008558175388,1824.093411858657
Deaths,India,Both,All ages,Stroke,Number,2018,745112.4654714064,814635.506830501,686151.7711339329
Deaths,Indonesia,Both,All ages,Asthma,Number,2017,26343.493385276357,33207.90775388311,21883.116423222982
Deaths,Nigeria,Both,All ages,Tuberculosis,Number,2018,52973.000579626474,66276.17846078894,38590.26107287897
Deaths,Indonesia,Both,All ages,Asthma,Number,2021,27414.89037833929,34468.44890607426,22387.267055974065
Deaths,India,Both,All ages,Tuberculosis,Number,2017,424615.0187468726,493122.49960851227,378867.8620218973
Deaths,Nigeria,Both,All ages,Measles,Number,2018,7741.323094192938,18515.765561959426,2326.7120840280054
Deaths,Nigeria,Both,All ages,Stroke,Number,2018,71905.88315988147,88519.17146773645,58664.66255909666
Deaths,Japan,Both,All ages,Acute hepatitis,Number,2017,74.45469251335982,80.690917885599,66.0623450952011
Deaths,Bangladesh,Both,All ages,Acute hepatitis,Number,2021,3140.2543403739924,4206.3579940352865,2305.9049097167344
Deaths,Nigeria,Both,All ages,Rheumatoid arthritis,Number,2018,2.7200874524081184,5.080396349454423,1.5504708575407027
Deaths,Pakistan,Both,All ages,Tuberculosis,Number,2018,69592.23490838779,88728.73094800548,48605.1987474379
Deaths,Pakistan,Both,All ages,Measles,Number,2018,1751.0769931986604,4208.036030629909,545.5620616692738
Deaths,Indonesia,Both,All ages,Acute hepatitis,Number,2017,5060.499215208949,6156.656918880926,4117.189834925794
Deaths,India,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
Deaths,Viet Nam,Both,All ages,Rheumatoid arthritis,Number,2018,185.39205636617484,255.8203668180239,104.06393893473546
Deaths,Nigeria,Both,All ages,Acute hepatitis,Number,2018,3890.639696635525,6131.181064831246,2067.932739326106
Deaths,Nigeria,Both,All ages,Rheumatoid arthritis,Number,2019,2.7939379035109075,5.139891605874886,1.5802591238450514
Deaths,Japan,Both,All ages,Rheumatoid arthritis,Number,2019,2158.728311046329,2393.259705942801,1743.5807866992395
Deaths,Viet Nam,Both,All ages,Rheumatoid arthritis,Number,2019,189.2630998797639,262.0154227323293,106.49866423364587
Deaths,Egypt,Both,All ages,Acute hepatitis,Number,2017,2710.104128256884,4717.58475361037,995.1329484184131
Deaths,Egypt,Both,All ages,Measles,Number,2021,10.13546908948531,27.05271134881347,1.8909239820830124
Deaths,Egypt,Both,All ages,Malaria,Number,2021,0.0,0.0,0.0
Deaths,India,Both,All ages,Stroke,Number,2019,764314.8645963914,830901.9449311751,700408.688108475
Deaths,Indonesia,Both,All ages,Diabetes mellitus,Number,2017,53454.53024918317,62055.347297156826,44879.00164360115
Deaths,Indonesia,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
Deaths,Japan,Both,All ages,Measles,Number,2019,0.5598209481431231,0.6713175598629133,0.42548945974121183
Deaths,Japan,Both,All ages,Malaria,Number,2019,0.0,0.0,0.0
Deaths,Nigeria,Both,All ages,Diabetes mellitus,Number,2018,26896.01667421726,32440.443682408615,21730.325624911045
Deaths,Indonesia,Both,All ages,Tuberculosis,Number,2021,87446.73720782118,105546.70463744731,71251.75060613189
Deaths,Ethiopia,Both,All ages,Asthma,Number,2018,3005.4437623881104,4248.687843445165,2328.6629350360554
Deaths,Nigeria,Both,All ages,Acute hepatitis,Number,2019,3667.657822599245,5756.279868938271,1868.7669720824986
Deaths,Nigeria,Both,All ages,Diabetes mellitus,Number,2019,27562.02728895971,33834.90183050034,22321.814341700014
Deaths,Egypt,Both,All ages,Asthma,Number,2021,3034.741127665801,3699.713628014577,2475.5276273246905
Deaths,Nigeria,Both,All ages,Asthma,Number,2018,6371.9242684432575,8264.176989784588,5026.87265553255
Deaths,Nigeria,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
Deaths,Congo,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
Deaths,Egypt,Both,All ages,Acute hepatitis,Number,2021,2435.5610785397766,4461.2639105091,928.7387248974836
Deaths,India,Both,All ages,Rheumatoid arthritis,Number,2019,7677.09584842662,11638.176279808173,5666.771573808462
Deaths,India,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
Deaths,Japan,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
Deaths,Japan,Both,All ages,Asthma,Number,2019,1706.4791142042302,1928.3555053468922,1306.5596246017476
Deaths,Indonesia,Both,All ages,Stroke,Number,2021,404559.3576966414,464309.24986551545,338452.94912785786
Deaths,Indonesia,Both,All ages,Rheumatoid arthritis,Number,2021,253.4345466139591,338.5546624589734,102.73908828971827
Deaths,Ethiopia,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
Deaths,Pakistan,Both,All ages,Stroke,Number,2018,95959.52116639128,114934.56161474464,79127.53611313719
Deaths,India,Both,All ages,Stroke,Number,2017,715828.646654462,771555.8687080722,655795.3224893532
Deaths,Pakistan,Both,All ages,Asthma,Number,2018,13721.466306670656,25759.406756347213,8869.663479079705
Deaths,Egypt,Both,All ages,Diabetes mellitus,Number,2018,25487.00139817795,27759.49955013271,23302.535055434204
Deaths,Japan,Both,All ages,Diabetes mellitus,Number,2017,9255.265126182869,10144.777987427591,7688.877215361722
Deaths,Egypt,Both,All ages,COVID-19,Number,2021,109820.73438939199,142197.23553343827,72849.54571606866
Deaths,Pakistan,Both,All ages,Tuberculosis,Number,2019,68169.83957650395,87041.28753572743,48277.477644757266
Deaths,Pakistan,Both,All ages,Measles,Number,2019,2109.9348415876075,4808.250295466782,636.2843406712547
Deaths,Pakistan,Both,All ages,Stroke,Number,2019,97896.3776155256,119048.56044069209,81303.75774955
Deaths,Pakistan,Both,All ages,Asthma,Number,2019,13763.297723651716,26598.115965280176,9152.144542574395
Deaths,Japan,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
Deaths,Japan,Both,All ages,Rheumatoid arthritis,Number,2018,2090.2538764590117,2311.159150934475,1692.9927472180104
Deaths,Viet Nam,Both,All ages,Tuberculosis,Number,2018,20403.203984135136,25850.34780001815,15913.203048561736
Deaths,Viet Nam,Both,All ages,Stroke,Number,2018,159423.27465782984,181282.38959909783,133838.9924811568
Deaths,Indonesia,Both,All ages,COVID-19,Number,2021,241015.32574350684,459400.70061155775,128008.91526179423
Deaths,Pakistan,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
Deaths,Indonesia,Both,All ages,Acute hepatitis,Number,2021,5011.764212292229,6485.153290626756,3988.523736198002
Deaths,Egypt,Both,All ages,Tuberculosis,Number,2017,1012.5496326926539,1127.628618055108,915.6757390729791
Deaths,Pakistan,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
Deaths,China,Both,All ages,Acute hepatitis,Number,2019,3278.180885733536,4090.09783732236,2606.6229456769565
Deaths,Japan,Both,All ages,Tuberculosis,Number,2019,3838.6517391878037,4285.118982757551,3038.5755090946736
Deaths,Pakistan,Both,All ages,Acute hepatitis,Number,2018,7543.446406614191,10273.792141092023,5421.370592704415
Deaths,Pakistan,Both,All ages,Acute hepatitis,Number,2019,7465.730651394271,10079.137300264994,5253.895563413194
Deaths,Indonesia,Both,All ages,Tuberculosis,Number,2017,93553.41417626137,110049.29225607039,78566.81943792394
Deaths,Egypt,Both,All ages,Stroke,Number,2017,69358.02173488261,77740.05432228693,61749.68440021017
Deaths,China,Both,All ages,Tuberculosis,Number,2018,40357.52705483954,49583.47869195753,32975.56117676619
